order_id,customer_id,product_id,order_date,quantity,unit_price,region,revenue
525,27955,732,2023-04-04,3,323.6,East,970.8000000000001
526,47841,678,2022-05-13,3,99.95,North,299.85
527,80640,897,2023-02-10,4,476.12,East,1904.48
528,75510,384,2023-03-01,5,247.68,North,1238.4
529,44911,695,2023-01-30,1,333.73,South,333.73
530,69031,935,2023-11-29,3,316.21,South,948.6299999999999
531,98726,625,2024-02-18,1,236.53,West,236.53
532,17357,976,2022-02-17,2,110.36,East,220.72
533,42479,279,2022-05-02,4,455.02,East,1820.08
534,71476,138,2024-01-31,2,309.79,South,619.58
535,54811,376,2024-03-31,3,377.14,West,1131.42
536,46208,938,2022-11-09,1,428.93,North,428.93
537,30150,611,2023-02-28,5,200.24,South,1001.2
538,81180,105,2024-01-08,4,107.06,South,428.24
539,53286,282,2022-09-09,4,167.62,South,670.48
540,78450,651,2022-11-01,3,196.37,West,589.11
541,31352,809,2024-04-08,4,163.46,South,653.84
542,65069,764,2022-02-21,5,152.75,North,763.75
543,24397,487,2023-10-30,1,93.24,West,93.24
544,51555,863,2022-08-31,5,48.12,North,240.6
545,56959,840,2022-03-18,2,219.77,North,439.54
546,10728,572,2022-10-25,1,396.27,West,396.27
547,60517,565,2022-11-30,2,43.16,West,86.32
548,76234,188,2024-04-16,2,192.61,West,385.22
549,49954,633,2022-06-12,1,305.23,North,305.23
550,57280,411,2022-12-20,4,335.81,East,1343.24
551,89459,401,2022-01-09,1,24.16,North,24.16
552,26779,219,2022-09-20,1,57.91,West,57.91
553,73932,795,2022-11-09,3,14.33,East,42.99
554,82936,817,2022-02-05,1,298.33,East,298.33
555,34466,558,2022-02-04,3,139.82,West,419.46
556,46939,189,2024-02-21,1,250.96,West,250.96
557,79896,215,2023-01-17,4,22.12,South,88.48
558,45270,774,2023-08-09,5,11.54,East,57.699999999999996
559,69163,499,2023-05-14,5,69.02,South,345.09999999999997
560,92637,599,2024-01-25,1,306.61,South,306.61
561,61934,715,2022-03-22,4,43.45,East,173.8
562,74895,759,2022-11-26,1,232.39,East,232.39
563,42307,882,2022-06-09,1,320.6,North,320.6
564,64098,209,2023-02-12,5,171.57,North,857.8499999999999
565,70921,299,2024-03-17,1,272.05,East,272.05
566,15486,891,2023-08-19,3,17.38,West,52.14
567,18335,324,2022-02-03,1,65.83,East,65.83
568,96900,691,2022-09-12,4,22.9,South,91.6
569,99112,862,2023-02-27,1,450.84,North,450.84
570,21130,319,2023-02-28,4,450.66,East,1802.64
571,97508,911,2022-05-23,4,71.44,South,285.76
572,70566,753,2022-06-26,3,123.05,South,369.15
573,76703,172,2022-03-01,3,439.12,South,1317.3600000000001
574,37192,977,2023-10-16,1,371.72,South,371.72
575,11062,816,2023-02-03,2,430.71,North,861.42
576,94076,534,2023-06-08,2,44.27,South,88.54
577,99780,833,2022-09-10,4,393.87,West,1575.48
578,31545,771,2023-02-06,1,381.48,West,381.48
579,31689,691,2024-02-22,5,340.21,West,1701.05
580,21174,214,2023-01-25,4,61.72,North,246.88
581,98461,124,2022-09-05,5,471.27,North,2356.35
582,19348,276,2023-12-02,2,457.69,South,915.38
583,33714,378,2022-09-21,3,106.4,East,319.20000000000005
584,48102,392,2023-01-12,5,467.23,West,2336.15
585,84460,319,2023-09-14,4,263.9,West,1055.6
586,99930,102,2024-03-28,1,375.36,East,375.36
587,16801,927,2022-08-11,2,418.02,South,836.04
588,82267,414,2022-04-11,2,73.95,South,147.9
589,58136,506,2024-04-14,5,362.97,South,1814.8500000000001
590,33625,644,2023-10-26,5,64.66,East,323.29999999999995
591,92873,793,2024-05-12,2,307.77,South,615.54
592,82592,650,2023-04-20,5,271.88,West,1359.4
593,87052,252,2023-11-11,4,69.5,East,278.0
594,54261,162,2024-06-09,2,489.11,East,978.22
595,11542,188,2023-10-26,5,174.53,North,872.65
596,31677,202,2023-11-27,5,439.67,East,2198.35
597,56732,952,2022-10-28,3,355.47,South,1066.41
598,60343,602,2022-06-16,5,70.55,North,352.75
599,49081,798,2022-08-07,5,232.54,North,1162.7
600,72856,258,2023-02-17,2,298.47,East,596.94
601,98858,660,2023-01-15,2,366.78,East,733.56
602,29065,833,2022-01-01,4,182.65,East,730.6
603,93460,458,2022-05-09,1,124.39,South,124.39
604,98092,799,2023-09-24,5,104.51,East,522.5500000000001
605,64693,864,2023-11-08,3,352.16,South,1056.48
606,36962,976,2023-10-14,1,24.09,North,24.09
607,38295,589,2023-08-03,3,485.89,East,1457.67
608,23807,291,2023-08-06,3,84.09,West,252.27
609,52348,343,2022-08-25,2,375.44,East,750.88
610,36432,682,2023-11-19,1,159.13,West,159.13
611,93285,958,2022-02-09,3,43.98,North,131.94
612,67854,176,2023-10-17,4,498.32,East,1993.28
613,50262,832,2023-10-28,4,43.87,East,175.48
614,47080,954,2023-11-26,3,474.08,East,1422.24
615,11324,875,2023-02-13,1,287.46,West,287.46
616,45909,880,2024-05-12,1,332.85,West,332.85
617,99339,893,2024-06-07,5,81.34,East,406.70000000000005
618,29870,832,2023-11-13,4,456.35,West,1825.4
619,44578,190,2023-06-21,2,361.5,West,723.0
620,82124,667,2023-06-21,5,292.03,South,1460.1499999999999
621,36790,487,2024-02-24,1,29.74,East,29.74
622,35289,717,2022-11-27,5,154.4,South,772.0
623,65129,386,2024-02-28,3,196.82,East,590.46
624,25485,884,2024-02-23,3,162.69,West,488.07
625,54482,535,2024-05-28,4,153.69,South,614.76
626,96188,904,2022-08-13,1,160.38,South,160.38
627,14748,992,2023-01-26,3,498.6,South,1495.8000000000002
628,96769,146,2022-11-27,3,422.81,South,1268.43
629,19435,406,2023-01-24,4,219.15,East,876.6
630,13709,213,2023-09-02,1,47.18,West,47.18
631,40355,157,2023-08-14,2,68.01,South,136.02
632,65771,143,2023-02-13,5,128.01,South,640.05
633,67799,453,2023-10-10,4,243.07,South,972.28
634,23116,330,2023-01-20,4,29.95,South,119.8
635,35470,878,2022-06-10,4,315.4,North,1261.6
636,52344,111,2023-11-18,1,469.68,East,469.68
637,52918,493,2024-04-07,4,270.51,West,1082.04
638,62224,816,2022-02-12,2,323.77,West,647.54
639,49298,665,2023-10-07,3,39.86,West,119.58
640,90219,645,2024-05-07,2,303.59,North,607.18
641,71629,859,2024-05-20,5,460.27,North,2301.35
642,76040,513,2022-01-22,5,368.96,South,1844.8
643,38016,601,2023-12-04,4,313.88,North,1255.52
644,33960,747,2024-02-09,2,491.86,South,983.72
645,43591,329,2022-12-21,5,290.4,West,1452.0
646,92848,455,2022-04-12,2,355.43,West,710.86
647,77641,523,2023-05-30,3,427.17,North,1281.51
648,46395,599,2022-01-01,3,322.76,West,968.28
649,32700,377,2024-01-15,4,127.52,North,510.08
650,44620,872,2022-05-19,2,342.01,West,684.02
651,30559,579,2024-02-05,1,114.31,North,114.31
652,71642,119,2024-01-09,3,119.66,North,358.98
653,86539,314,2022-04-25,1,163.6,South,163.6
654,31732,843,2024-05-10,1,170.36,East,170.36
655,40354,593,2022-01-17,4,423.81,West,1695.24
656,23843,217,2024-01-17,2,221.88,East,443.76
657,81726,660,2024-06-15,1,352.8,East,352.8
658,27640,730,2023-11-17,3,384.9,East,1154.6999999999998
659,62528,535,2023-02-18,4,392.46,South,1569.84
660,48413,549,2024-04-24,3,460.44,East,1381.32
661,62638,758,2023-07-18,3,492.51,West,1477.53
662,62736,829,2022-04-19,5,367.12,East,1835.6
663,78866,839,2023-10-11,2,121.91,West,243.82
664,29087,497,2024-01-27,1,248.69,West,248.69
665,51430,362,2022-07-19,3,380.81,East,1142.43
666,34504,435,2022-11-27,3,264.2,West,792.5999999999999
667,17114,621,2023-01-22,4,306.18,West,1224.72
668,88859,974,2023-03-08,2,74.99,East,149.98
669,20975,761,2024-03-04,5,94.98,East,474.90000000000003
670,21023,829,2024-05-01,2,197.87,South,395.74
671,31447,232,2022-11-05,2,238.75,South,477.5
672,33959,303,2023-01-31,5,88.52,South,442.59999999999997
673,76203,603,2022-03-07,5,42.04,East,210.2
674,39703,635,2022-07-12,3,205.87,East,617.61
675,19337,754,2022-12-15,2,85.89,North,171.78
676,56427,955,2023-06-19,4,86.16,East,344.64
677,71529,315,2024-01-22,3,293.78,West,881.3399999999999
678,94665,333,2022-09-19,5,187.41,East,937.05
679,41921,666,2023-11-14,1,275.51,South,275.51
680,43307,453,2024-01-08,3,51.3,East,153.89999999999998
681,37355,501,2022-12-27,2,421.5,East,843.0
682,14835,782,2023-12-24,5,66.94,East,334.7
683,30159,584,2024-01-06,3,37.5,West,112.5
684,57605,489,2022-07-30,3,369.97,South,1109.91
685,48088,272,2023-07-25,1,131.71,South,131.71
686,88752,892,2022-12-31,3,107.26,West,321.78000000000003
687,65284,606,2023-09-29,5,230.48,South,1152.3999999999999
688,67043,243,2022-12-16,4,487.76,North,1951.04
689,45547,346,2022-04-07,2,12.29,East,24.58
690,92844,539,2023-12-02,2,149.26,West,298.52
691,37532,640,2023-11-13,2,251.73,North,503.46
692,44349,419,2022-04-21,3,279.8,West,839.4000000000001
693,55445,484,2022-12-25,2,402.44,South,804.88
694,15713,735,2022-07-12,2,188.1,North,376.2
695,66178,784,2022-09-13,1,462.32,North,462.32
696,59407,333,2022-10-07,5,101.68,East,508.40000000000003
697,80340,464,2022-09-08,3,11.76,East,35.28
698,60990,637,2022-04-24,5,197.2,South,986.0
699,85672,696,2024-03-13,4,177.39,West,709.56
700,75545,661,2022-01-25,1,76.14,East,76.14
701,94791,597,2023-09-30,4,267.32,South,1069.28
702,68141,766,2022-09-28,1,486.24,South,486.24
703,33793,711,2022-01-27,4,435.44,South,1741.76
704,66570,518,2023-02-03,1,113.7,North,113.7
705,47892,691,2023-05-23,3,330.01,East,990.03
706,11015,640,2024-02-23,2,255.7,West,511.4
707,71813,234,2024-05-23,2,317.88,North,635.76
708,37712,161,2022-11-14,2,273.65,South,547.3
709,18415,170,2023-01-17,1,62.19,West,62.19
710,72292,994,2023-03-16,2,381.93,West,763.86
711,33833,901,2022-01-22,4,305.29,East,1221.16
712,14158,744,2023-12-28,3,161.04,West,483.12
713,72680,216,2022-07-12,3,207.78,North,623.34
714,30309,609,2024-04-06,4,328.17,East,1312.68
715,16970,619,2022-09-24,5,448.69,North,2243.45
716,82474,299,2022-05-10,4,285.5,South,1142.0
717,96704,654,2022-12-15,2,168.02,West,336.04
718,56540,791,2022-07-05,1,134.97,North,134.97
719,30384,941,2024-04-17,1,143.88,East,143.88
720,28017,868,2024-02-19,1,493.29,West,493.29
721,85880,649,2023-11-26,3,374.2,West,1122.6
722,18702,874,2023-09-18,1,433.67,North,433.67
723,10384,436,2023-10-05,2,88.75,North,177.5
724,10404,283,2022-12-31,3,325.32,South,975.96
725,50943,595,2023-08-12,3,51.3,South,153.89999999999998
726,57926,529,2023-12-07,5,438.44,North,2192.2
727,39189,379,2022-04-02,3,448.86,South,1346.58
728,22763,902,2023-08-01,2,38.06,North,76.12
729,28384,812,2024-02-08,2,439.13,West,878.26
730,70100,141,2023-05-08,4,340.82,West,1363.28
731,19860,399,2024-04-27,3,14.28,North,42.839999999999996
732,90642,615,2022-11-17,3,387.66,South,1162.98
733,60612,463,2023-09-24,2,381.62,South,763.24
734,33574,218,2024-03-09,3,21.28,South,63.84
735,33524,176,2022-04-18,1,305.03,North,305.03
736,79172,891,2023-09-28,5,374.95,West,1874.75
737,20916,938,2024-01-06,3,206.17,South,618.51
738,14809,222,2023-01-14,1,390.01,South,390.01
739,42201,958,2023-10-02,4,312.2,South,1248.8
740,63330,533,2022-09-07,4,414.8,South,1659.2
741,23456,501,2022-01-18,4,334.11,South,1336.44
742,66397,449,2022-06-23,5,70.03,East,350.15
743,48765,767,2023-06-22,3,192.64,South,577.92
744,44816,512,2023-06-20,3,87.57,North,262.71
745,55106,428,2023-11-12,2,309.9,East,619.8
746,63932,202,2023-01-03,1,258.37,West,258.37
747,27100,970,2022-10-13,1,94.63,East,94.63
748,67091,440,2022-09-21,5,263.19,East,1315.95
749,31949,713,2023-08-03,1,143.86,North,143.86
750,80080,144,2022-06-23,4,17.35,South,69.4
751,47744,444,2022-07-07,2,109.93,North,219.86
752,55543,509,2023-11-17,2,196.3,East,392.6
753,46187,599,2022-08-05,5,191.0,West,955.0
754,17239,681,2023-04-19,2,299.51,South,599.02
755,24489,148,2023-08-09,1,388.13,East,388.13
756,68017,218,2023-05-28,5,371.48,East,1857.4
757,71877,951,2023-04-24,1,405.88,East,405.88
758,53125,501,2023-07-28,1,256.73,East,256.73
759,59922,567,2023-03-06,2,16.64,North,33.28
760,42049,907,2023-02-07,2,16.18,East,32.36
761,47131,629,2023-05-30,4,350.94,South,1403.76
762,52944,146,2023-04-15,4,252.09,West,1008.36
763,83963,100,2024-05-19,1,211.82,East,211.82
764,34285,260,2022-04-13,5,340.17,East,1700.8500000000001
765,47626,394,2024-05-07,3,431.44,South,1294.32
766,52808,723,2023-09-25,3,137.96,South,413.88
767,98464,122,2023-08-14,3,258.94,North,776.8199999999999
768,63871,855,2022-11-15,2,272.22,East,544.44
769,29198,369,2024-04-24,1,372.96,West,372.96
770,29758,575,2023-01-15,5,16.38,North,81.89999999999999
771,25254,864,2024-02-17,2,359.43,East,718.86
772,54238,392,2022-03-10,3,323.16,South,969.48
773,11252,682,2023-07-25,2,226.63,North,453.26
774,49764,687,2023-03-04,2,200.77,North,401.54
775,87709,598,2022-08-25,5,326.33,East,1631.6499999999999
776,47441,776,2022-08-12,5,439.11,East,2195.55
777,63682,586,2022-06-26,3,479.26,South,1437.78
778,69494,511,2023-05-14,5,474.53,West,2372.6499999999996
779,91317,478,2024-05-17,1,369.25,South,369.25
780,75215,874,2023-05-22,4,76.65,East,306.6
781,88587,720,2024-05-28,2,285.83,East,571.66
782,16949,988,2022-09-02,1,133.93,South,133.93
783,65393,791,2022-06-01,1,160.03,North,160.03
784,83553,611,2023-02-28,5,170.33,North,851.6500000000001
785,16941,756,2023-07-24,2,491.21,West,982.42
786,35934,801,2023-07-07,4,277.69,South,1110.76
787,33386,264,2023-03-19,4,447.48,North,1789.92
788,71886,113,2023-10-16,2,202.12,South,404.24
789,85745,590,2023-05-04,4,135.47,West,541.88
790,93251,343,2022-02-12,2,132.6,North,265.2
791,63413,534,2022-04-13,1,231.25,South,231.25
792,66800,922,2023-01-30,3,195.6,West,586.8
793,52318,668,2022-03-27,3,25.56,East,76.67999999999999
794,80173,103,2022-04-09,3,256.22,West,768.6600000000001
795,80390,313,2023-02-19,5,25.7,East,128.5
796,62329,148,2022-01-17,2,31.31,North,62.62
797,53088,180,2022-12-04,4,379.22,West,1516.88
798,49811,646,2022-08-23,2,152.62,North,305.24
799,65479,977,2023-11-24,2,483.49,North,966.98
800,95392,280,2022-02-15,5,481.86,East,2409.3
801,97369,771,2023-09-13,2,175.73,North,351.46
802,29963,969,2022-07-25,5,485.58,West,2427.9
803,65123,476,2023-10-27,3,496.45,North,1489.35
804,83477,578,2023-02-13,2,272.57,South,545.14
805,24388,316,2023-11-26,3,297.96,North,893.8799999999999
806,15569,365,2022-05-05,5,210.17,North,1050.85
807,79836,862,2023-10-24,1,64.24,West,64.24
808,46586,724,2022-08-06,2,210.86,South,421.72
809,22015,289,2022-06-19,4,257.07,North,1028.28
810,55002,101,2022-01-12,3,256.24,East,768.72
811,16254,674,2023-07-09,5,372.33,West,1861.6499999999999
812,27144,574,2023-07-04,4,155.02,West,620.08
813,34214,559,2023-06-01,3,201.09,East,603.27
814,90719,731,2024-04-01,2,109.4,West,218.8
815,81774,856,2024-02-24,5,287.42,East,1437.1000000000001
816,16090,499,2023-04-14,3,481.52,South,1444.56
817,21637,883,2024-05-26,5,345.7,South,1728.5
818,32415,230,2023-02-05,5,467.55,South,2337.75
819,34071,316,2023-05-16,2,401.61,East,803.22
820,68243,629,2024-03-10,4,45.2,South,180.8
821,51240,330,2022-11-14,1,66.17,South,66.17
822,93807,909,2023-06-30,5,189.72,South,948.6
823,43434,331,2023-11-30,4,242.86,North,971.44
824,79724,515,2024-01-16,2,309.27,East,618.54
825,85697,223,2022-03-10,4,126.16,East,504.64
826,38732,661,2023-08-25,2,88.23,South,176.46
827,21314,276,2024-06-18,5,452.78,South,2263.8999999999996
828,33954,614,2022-04-19,5,45.43,North,227.15
829,67108,171,2023-12-25,3,465.47,South,1396.41
830,97044,471,2022-09-03,2,170.71,South,341.42
831,97505,224,2022-11-24,4,282.8,West,1131.2
832,46668,482,2022-11-22,3,115.99,East,347.96999999999997
833,33061,104,2022-07-28,5,257.57,North,1287.85
834,89252,284,2022-12-29,1,236.42,North,236.42
835,49749,183,2024-06-14,3,309.49,East,928.47
836,26907,764,2022-08-05,4,65.59,West,262.36
837,28777,809,2023-01-23,1,436.71,East,436.71
838,61745,831,2023-02-02,1,232.09,East,232.09
839,91818,122,2022-07-07,5,257.86,North,1289.3000000000002
840,33624,749,2023-04-08,3,102.4,North,307.20000000000005
841,33321,260,2023-12-30,5,375.7,West,1878.5
842,20488,172,2022-02-20,4,441.53,South,1766.12
843,32574,806,2023-02-01,2,264.68,East,529.36
844,15240,196,2022-08-15,2,17.92,North,35.84
845,53221,685,2023-12-15,3,297.66,South,892.98
846,20478,638,2022-04-14,3,129.48,South,388.43999999999994
847,65645,262,2022-01-30,2,430.84,East,861.68
848,29262,161,2022-07-29,1,181.6,West,181.6
849,62796,501,2024-01-31,5,497.25,South,2486.25
850,14432,362,2023-08-02,5,12.78,East,63.9
851,74291,298,2023-06-14,3,29.07,East,87.21000000000001
852,89104,313,2022-10-04,3,188.09,East,564.27
853,69399,877,2024-05-06,4,404.79,South,1619.16
854,89714,607,2022-02-13,5,392.59,South,1962.9499999999998
855,60428,126,2023-07-23,2,391.08,South,782.16
856,97731,679,2023-11-27,1,265.54,West,265.54
857,10302,294,2022-12-26,5,128.51,East,642.55
858,92558,538,2023-07-13,4,437.15,West,1748.6
859,10055,915,2024-06-01,3,364.29,South,1092.8700000000001
860,18717,974,2022-08-11,3,51.75,South,155.25
861,38699,422,2023-04-28,3,391.04,East,1173.1200000000001
862,83686,444,2023-03-29,4,438.83,West,1755.32
863,77661,938,2023-04-02,2,266.12,North,532.24
864,54247,913,2023-03-25,2,15.27,North,30.54
865,26748,709,2024-06-12,1,187.24,East,187.24
866,14621,301,2022-01-19,2,84.75,East,169.5
867,25034,550,2022-06-18,1,116.22,West,116.22
868,15126,859,2022-09-04,2,410.65,North,821.3
869,15122,447,2022-04-06,4,475.07,East,1900.28
870,28030,110,2022-03-07,3,162.79,East,488.37
871,92838,534,2024-04-29,5,171.03,East,855.15
872,94717,131,2023-02-05,5,368.19,South,1840.95
873,65658,939,2023-03-18,4,221.45,South,885.8
874,48638,247,2022-12-21,5,387.81,North,1939.05
875,77067,744,2023-10-02,4,356.92,North,1427.68
876,98869,993,2022-07-15,2,325.34,West,650.68
877,44674,368,2023-11-18,4,281.34,North,1125.36
878,45854,814,2022-07-12,3,100.06,East,300.18
879,56271,733,2022-05-22,1,436.96,West,436.96
880,83688,197,2022-11-29,5,332.11,West,1660.5500000000002
881,48518,335,2023-01-03,3,56.33,South,168.99
882,20267,742,2023-06-29,4,163.86,South,655.44
883,11062,863,2023-09-03,5,285.13,West,1425.65
884,60448,351,2023-03-16,5,56.18,East,280.9
885,16229,964,2022-09-12,4,18.06,West,72.24
886,66793,667,2023-07-03,4,100.97,West,403.88
887,57915,991,2023-10-14,3,168.63,East,505.89
888,14632,860,2023-01-02,5,371.59,West,1857.9499999999998
889,13596,301,2024-04-20,5,218.29,East,1091.45
890,16168,348,2023-12-06,1,35.32,South,35.32
891,17561,913,2023-07-03,1,312.88,South,312.88
892,83794,472,2022-12-04,4,368.6,North,1474.4
893,92152,275,2022-10-30,2,49.47,East,98.94
894,36734,204,2023-01-26,2,325.22,North,650.44
895,16371,344,2022-01-23,1,187.88,North,187.88
896,36069,324,2024-02-24,3,405.65,North,1216.9499999999998
897,89905,964,2023-11-13,3,320.17,East,960.51
898,22910,762,2023-07-28,4,302.76,North,1211.04
899,83479,538,2024-05-20,1,223.39,East,223.39
900,87735,410,2022-12-24,5,114.79,South,573.95
901,91264,608,2022-07-01,3,14.14,North,42.42
902,33275,153,2023-11-15,3,231.51,South,694.53
903,82274,480,2024-03-27,5,189.37,South,946.85
904,91449,420,2022-01-31,1,126.29,South,126.29
905,70004,318,2023-03-03,3,361.21,West,1083.6299999999999
906,72981,918,2022-01-10,3,454.83,South,1364.49
907,94659,568,2022-12-25,2,197.68,East,395.36
908,64553,847,2024-03-27,3,231.47,East,694.41
909,58447,995,2023-09-26,5,380.34,East,1901.6999999999998
910,44529,503,2024-02-01,3,263.75,West,791.25
911,85703,446,2023-10-14,1,362.81,East,362.81
912,86090,775,2024-02-03,2,405.29,West,810.58
913,27260,588,2024-03-15,5,182.58,West,912.9000000000001
914,13812,899,2023-06-29,3,421.75,West,1265.25
915,38024,458,2024-03-22,5,375.81,South,1879.05
916,68656,156,2023-11-16,1,358.25,South,358.25
917,37285,640,2023-05-07,1,257.54,East,257.54
918,11605,186,2023-07-13,3,350.79,South,1052.3700000000001
919,81158,477,2024-04-19,3,471.95,South,1415.85
920,82303,178,2023-08-11,5,248.05,West,1240.25
921,37139,462,2022-06-30,5,356.47,South,1782.3500000000001
922,87149,407,2023-10-29,3,395.06,East,1185.18
923,66138,188,2023-09-11,1,51.21,East,51.21
924,86125,790,2023-03-19,4,212.56,South,850.24
925,23918,386,2023-04-28,4,84.64,East,338.56
926,95655,695,2023-08-26,2,457.98,East,915.96
927,37446,322,2022-11-27,1,405.01,West,405.01
928,23046,755,2023-11-21,1,189.15,North,189.15
929,34818,263,2022-07-21,1,155.75,North,155.75
930,14324,394,2023-10-22,2,327.92,West,655.84
931,86323,750,2022-04-07,3,406.46,West,1219.3799999999999
932,19111,759,2024-06-05,5,109.86,West,549.3
933,48110,411,2023-11-27,2,324.51,East,649.02
934,26389,852,2022-01-18,3,44.82,South,134.46
935,51427,854,2023-12-06,5,127.31,North,636.55
936,89579,573,2024-01-13,3,464.76,East,1394.28
937,38746,269,2022-12-01,3,373.87,West,1121.6100000000001
938,97886,146,2022-09-18,4,232.43,North,929.72
939,10117,105,2022-09-28,1,92.44,North,92.44
940,94471,976,2023-12-03,4,134.53,East,538.12
941,23234,646,2023-08-21,2,220.47,West,440.94
942,63441,170,2024-05-26,5,60.73,East,303.65
943,10846,392,2023-11-09,4,124.69,South,498.76
944,20954,277,2022-02-14,4,322.19,West,1288.76
945,89239,222,2023-04-18,3,427.29,South,1281.8700000000001
946,56514,856,2023-07-27,4,402.46,East,1609.84
947,98236,620,2024-03-30,2,255.99,East,511.98
948,16469,942,2023-04-26,1,24.08,East,24.08
949,40105,824,2024-05-17,4,309.59,West,1238.36
950,52101,927,2023-05-22,5,247.36,North,1236.8000000000002
951,74323,662,2023-07-29,5,389.05,North,1945.25
